PCA1,PCA2,Target
-3.3129744216598516,0.99558661607033,2
-2.9424735985927253,0.9472901416535261,2
-3.0448166189220673,0.9491694860333425,2
-2.0013277437818537,0.622800016139208,2
-2.12189979943476,0.5973003504917574,2
-3.259890534380522,1.1583837620041675,2
-2.9695085988640306,0.8995470710665414,2
-1.855826417491172,2.533700666671178,2
-2.603095927825219,1.597558440203211,2
-2.550106438326473,2.0963434713209246,2
-0.8086288404928804,2.2147490864248836,1
-3.1957529782472425,0.9833382366016211,2
-1.7089133345422733,3.591486669027946,1
-2.4926191689771886,0.8283049464750578,2
-2.94813263679392,0.8624926836474707,2
-3.1119586221132334,1.0288922764641832,2
-3.11428816880074,0.9527828335200471,2
-3.3276468912420407,1.1022795467506532,2
-2.886694332189767,0.8005083358787829,2
-2.937655363959938,0.9938491563820843,2
-3.0959650671882173,0.9477897667504583,2
-3.3570838458667427,1.1077468122316179,2
-3.3216676167187154,1.0924485970311806,2
-3.2844591371833323,1.0091762206752393,2
-3.2351705181639576,1.094964927391297,2
-2.893608645222873,0.8910104628202794,2
-2.3470247425752633,0.7784017915369275,2
-3.288981645451063,1.0109405922878463,2
-2.4447541100285597,0.8067464024332532,2
-1.744770211526576,1.0164576527682765,2
-2.850745268267027,1.0950402141090088,2
-2.759133797734241,0.8508715385659392,2
-0.19941649417737173,0.0727681853542453,2
-2.226084910228118,0.6968442243748038,2
-2.1977414116035248,1.1522919801982219,2
1.0725462833346115,0.6584034408771487,1
-2.907761381193596,0.27447115572662895,2
-1.6472480071213216,-0.1745471518860973,2
-1.0602232719573232,1.5900382296056899,2
-2.695361649972106,0.4950389608676396,2
-2.181819977044665,0.3214431568099952,2
-2.0229552800003185,0.1849669280717553,2
-2.5115044027849622,0.25040616554235046,2
-2.624630840651269,0.4813123342654826,2
-2.628599866718513,0.28363748516482146,2
-2.5756388055949992,0.44841165853343845,2
-1.1439570206452372,0.7732322931534472,2
-2.498236041886464,0.24459932256355368,2
-1.9503842429350136,0.21343770836820586,2
-2.1983440630503917,0.14670753686690025,2
-2.3553865720166125,0.34741869198001124,2
-2.009489995197766,0.211743115500358,2
-2.2476289327321606,0.23807363105327167,2
-2.651028076862172,0.3754510287220467,2
-2.758801942056706,0.4077494695426504,2
-2.7709990885968345,0.34508301344370845,2
-2.302994669775793,0.32773862614783766,2
-2.7751031866519464,0.3952397354769597,2
-2.7303681066850127,0.388327855476017,2
-2.2144869979422475,0.2172024777342351,2
-2.7133614097454246,0.3547289023079774,2
-2.604056728916744,0.503227742978631,2
-1.0152164464648281,-0.2562303290641449,2
-2.6857634009962372,0.4520550591972717,2
-2.771280567985072,0.3209899437229747,2
-2.7490966053919177,0.39396552542484403,2
-2.7353877139849727,0.4950882439145785,2
-2.7933139892062693,0.3310996460376568,2
-2.727115735588631,0.3837389595451922,2
-2.7135378396717638,0.47304092040417944,2
-2.7213782197936007,0.4199652212295155,2
-2.461789023011322,0.3035531301815034,2
-2.7744239928482,0.4085716246210806,2
-2.3687032434307906,0.2643667587904785,2
-2.738933455343593,0.4047447831453719,2
-2.7100142404640972,0.4097717429479512,2
-2.6172782013806537,0.34530979801606065,2
-2.749071150807603,0.3940221311947013,2
-2.574040314815268,0.3340377185262497,2
-1.936004246106318,0.2032836066004998,2
-2.5556876751101494,0.4352102746660221,2
-2.0123243328934586,0.1155668047255469,2
-2.1548754751285206,0.30305507080817334,2
-2.6615276950340374,0.36409227512143616,2
-2.594005460718152,0.4196758498972846,2
-2.7289367288658757,0.48541765125571207,2
-2.716981077093679,0.4535623656933463,2
-2.7724605694137523,0.4011163737026509,2
-2.5893431702591148,0.41822232518177327,2
-1.709763163952195,0.1684996861503169,2
-1.9302270292373411,0.19562622752864717,2
-2.415794396041862,0.328461283243295,2
-2.5575266114004367,0.44964274192547554,2
-2.791786063010354,0.529017521150948,2
-2.6532930145455835,0.40217894336851673,2
-2.1878685678905994,0.3623356158672028,2
-2.527616621879292,0.32229045666630973,2
-2.648564056415165,0.4770910210469218,2
-2.8427424241704253,0.38793993973875607,2
-2.734852852986016,0.42706047070320924,2
-2.6789518394943572,0.5049420097651133,2
-2.8178489694677618,0.37253066335331836,2
-2.6442311160597507,0.46514508521143266,2
-2.767743559275533,0.35391829216244064,2
-2.6329325958009786,0.3843925350907145,2
-2.182010689830541,0.2690851869314169,2
-2.142371007764627,0.2690592970986155,2
-2.3418420201658505,0.33029563147808644,2
-2.8485831144017077,0.5338174465268114,2
-2.851122864644525,0.45750013840399717,2
-2.1071693759966372,0.2550173729839036,2
-2.937534542215332,0.4545741214180193,2
-2.936942249344804,0.4440697576095779,2
-1.7282919323161983,0.1881302913883054,2
-2.9790472245111204,0.45683045074376194,2
-2.969689449165955,0.453997218903991,2
-2.9241509542105133,0.5198009782534778,2
-2.8873357879677215,0.44892214019162424,2
-2.8576051496307295,0.5262667867022129,2
-2.87207248349822,0.4346472792509519,2
-2.9229129540642442,0.4398035255149593,2
-2.5083023100894297,0.3862969694945879,2
-2.8808089878572742,0.42704058866232064,2
-2.8159778361442687,0.5275902843352734,2
-2.788095854951485,0.37267702217306303,2
0.0054108456927316135,4.320221756308245,1
-1.8050617374799283,0.3749909696299173,2
-0.812923971844969,0.37894880490704363,2
-1.619997347829426,1.0752302110674536,2
-2.606296090142237,0.35671079780648574,2
-1.4713932742308844,-0.10756053068306423,2
-1.504939489005894,0.48039582317423424,2
1.1202785243105768,1.3590662309854618,1
0.10093161258071634,0.04500971319601317,2
0.4286124403271491,1.5349370914752842,1
-0.27668495424818945,2.8606811306134716,1
0.45692482733249257,2.5207404280050585,1
