PCA1,PCA2,PCA3,Target
-2.5973937905800404,0.3417542061413641,0.8214855502209348,0
-0.2618975888632518,-1.068436083882719,1.3561475133059997,0
-0.2414304368409894,-0.7280116431360636,1.7211175269583787,0
-0.8196865581911138,-0.2800348405415605,1.6741142924720145,0
-0.3671028391429728,-0.6290215794269662,1.8302025670671749,0
-0.37280180190868784,-0.5585363572026352,1.828006962441987,0
-0.3777850719730303,-1.2338339973226051,1.3665933273080084,0
-0.9899380621261789,-0.8407647730380847,1.3270839541774766,0
-0.7157077588677294,-1.196020125008295,1.245582083164757,0
-1.7395993249386528,0.4038577855486911,1.4105388439111577,0
-1.5004563211454,-0.617109721292508,1.0132361215601646,0
-2.33199418159427,0.2531165437376679,1.1432069546042882,0
-1.7734005409702138,-1.038907356884911,0.6354100097903748,0
-2.3735327411376543,-0.6734545332015899,0.5421145769179099,0
-2.1971413948834018,-0.9576918965664174,0.449878927852561,0
-2.683674466078038,-0.5247542637622709,0.4190777608606699,0
-2.2030056457552263,-0.9241032110778816,0.41901237417368636,0
