timestamp,cpu_usage,memory_usage,temperature,battery_level,battery_charging,upload_speed_kbps,download_speed_kbps,screen_on,brightness,battery_drain,predicted_drain_average,inference_time_ms
2026-06-05 10:00:02,53,67,37.4,51,0,17.44617,202.72792,1,23,-430.0,-240.06264,1.15948
2026-06-05 10:00:06,50,67,37.4,51,0,16.509645,373.4165,1,23,-280.0,-240.79459,1.70875
2026-06-05 10:00:10,41,67,37.4,51,0,5.081814,0.6996594,1,23,-204.0,-256.55835,1.951823
2026-06-05 10:00:14,37,66,37.4,51,0,0.5788387,0.4227638,1,23,-141.0,-268.7997,3.554896
2026-06-05 10:00:18,30,65,37.4,51,0,0.796166,0.0,1,23,-175.0,-272.03766,1.791615
2026-06-05 10:00:22,43,66,37.4,51,0,5.478419,30.840038,1,23,-172.0,-247.10922,1.818542
2026-06-05 10:00:26,24,66,37.4,51,0,1.875029,11.187069,1,23,-137.0,-250.18643,2.012812
2026-06-05 10:00:30,35,66,37.4,51,0,0.50266737,0.06576504,1,23,-134.0,-232.08455,5.811459
2026-06-05 10:00:35,34,65,37.4,51,0,1.1477498,0.4319411,1,23,-294.0,-234.97058,4.112239
2026-06-05 10:00:39,32,65,37.4,51,0,21.512928,25.36401,1,23,-157.0,-211.722,4.018906
2026-06-05 10:00:43,44,66,37.4,51,0,5.7922587,338.88214,1,23,-319.0,-214.25154,1.86724
2026-06-05 10:00:47,47,67,37.4,51,0,42.14105,80.140434,1,23,-962.0,-200.56966,1.76724
2026-06-05 10:00:51,61,68,37.3,51,0,43.548706,128.70613,1,23,-463.0,-202.75974,1.49849
2026-06-05 10:00:55,51,68,37.3,51,0,10.420788,25.670094,1,23,-332.0,-195.92386,1.675521
2026-06-05 10:00:59,41,68,37.3,51,0,10.966894,32.886593,1,23,-230.0,-202.48672,2.022031
2026-06-05 10:01:03,45,68,37.3,51,0,1.0726218,1.947318,1,23,-244.0,-250.42093,2.577761
2026-06-05 10:01:07,43,66,37.3,51,0,4.8072453,0.7602752,1,23,-220.0,-242.87526,3.341719
2026-06-05 10:01:11,41,67,37.3,51,0,27.857628,130.15399,1,23,-244.0,-255.31104,2.009843
2026-06-05 10:01:15,54,67,37.3,51,0,35.106586,22.599997,1,23,-231.0,-243.78165,1.82427
2026-06-05 10:01:19,46,67,37.3,51,0,5.6392913,1.6925629,1,23,-324.0,-244.81393,1.367031
2026-06-05 10:01:23,42,66,37.3,51,0,17.43577,139.63411,1,23,-251.0,-239.80614,2.139688
2026-06-05 10:01:27,66,68,37.3,51,0,21.737206,528.1759,1,23,-706.0,-250.2997,1.390677
2026-06-05 10:01:31,41,68,37.3,51,0,13.324922,80.6398,1,23,-242.0,-244.93318,2.578802
2026-06-05 10:01:35,42,68,37.3,51,0,35.131523,136.4174,1,23,-608.0,-251.49152,3.685052
2026-06-05 10:01:39,75,67,37.3,51,0,59.771534,54.866688,1,23,-236.0,-255.20848,1.114062
2026-06-05 10:01:43,24,67,37.3,51,0,17.08559,37.97246,1,23,-156.0,-269.46777,4.384844
2026-06-05 10:01:47,48,67,37.3,51,0,3.3180437,8.780374,1,23,-401.0,-268.85828,9.25776
2026-06-05 10:01:51,47,66,36.7,50,0,5.489904,8.116045,1,23,-300.0,-289.51443,2.07875
2026-06-05 10:01:55,74,67,36.7,50,0,21.430311,8.181257,1,23,-362.0,-269.3482,1.187292
2026-06-05 10:01:59,42,67,36.7,50,0,32.65079,30.558369,1,23,-180.0,-276.22568,2.553594
2026-06-05 10:02:03,41,68,36.7,50,0,5.009651,3.7138047,1,23,-287.0,-205.5552,1.902395
2026-06-05 10:02:07,69,67,36.7,50,0,0.12894794,0.0,1,23,-127.0,-213.75566,3.505312
2026-06-05 10:02:11,27,66,36.7,50,0,1.7232172,0.068802714,1,23,-288.0,-252.0699,5.326094
2026-06-05 10:02:15,69,67,36.7,50,0,0.89063656,0.8720515,1,23,-207.0,-258.6798,2.913021
2026-06-05 10:02:19,24,66,36.7,50,0,1.1995418,0.090691164,1,23,-158.0,-265.15744,4.274167
2026-06-05 10:02:23,44,67,36.7,50,0,0.44411147,0.019309195,1,23,-145.0,-219.0953,1.810781
2026-06-05 10:02:27,41,67,36.7,50,0,1.8106339,0.82120585,1,23,-254.0,-218.30925,2.011771
2026-06-05 10:02:31,41,67,36.7,50,0,4.2446175,2.5472066,1,23,-191.0,-207.46536,2.341198
2026-06-05 10:02:35,71,68,36.7,50,0,26.467024,18.35283,1,23,-314.0,-208.22244,2.240104
2026-06-05 10:02:39,55,68,36.7,50,0,21.029161,3.2611034,1,23,-306.0,-201.05354,3.884062
2026-06-05 10:02:43,41,67,36.7,50,0,33.927704,61.8248,1,23,-400.0,-202.00214,1.974531
2026-06-05 10:02:47,50,68,36.7,50,0,22.071575,22.588137,1,23,-389.0,-233.34923,2.117344
2026-06-05 10:02:51,55,68,36.7,50,0,12.608055,12.531947,1,23,-347.0,-266.48477,0.855521
2026-06-05 10:02:56,74,69,36.7,50,0,20.426756,720.5592,1,23,-607.0,-270.19028,0.889791
2026-06-05 10:03:00,52,69,36.7,50,0,8.01505,2.2290204,1,23,-251.0,-244.65799,1.347552
2026-06-05 10:03:04,35,69,36.7,50,0,2.287238,1.2170557,1,23,-251.0,-249.34485,4.794427
2026-06-05 10:03:08,24,69,36.7,50,0,6.009226,11.425806,1,23,-228.0,-268.39383,7.462917
2026-06-05 10:03:12,37,69,36.7,50,0,0.090708375,0.009649827,1,23,-168.0,-264.2619,4.296093
2026-06-05 10:03:16,41,68,36.7,50,0,29.208141,134.66405,1,23,-395.0,-269.40942,1.424219
2026-06-05 10:03:20,52,67,36.7,50,0,60.233154,2.895503,1,23,-331.0,-245.16026,2.072865
2026-06-05 10:03:24,41,67,36.7,50,0,21.68512,2.188053,1,23,-169.0,-249.05386,2.054583
2026-06-05 10:03:28,42,66,36.4,50,0,1.003696,10.763264,1,23,-469.0,-257.6852,1.782657
2026-06-05 10:03:32,86,66,36.4,50,0,3.0035958,39.382122,1,23,-247.0,-275.5298,5.802239
2026-06-05 10:03:36,41,68,36.4,50,0,30.099459,41.68335,1,23,-295.0,-254.59576,1.950157
2026-06-05 10:03:40,32,68,36.4,50,0,12.7663355,2.425718,1,23,-149.0,-257.10126,4.702709
2026-06-05 10:03:44,24,68,36.4,50,0,1.1488402,0.03097126,1,23,-206.0,-247.92482,4.949323
2026-06-05 10:03:48,35,66,36.4,50,0,0.8807169,0.030902348,1,23,-327.0,-214.80595,4.656875
2026-06-05 10:03:52,35,67,36.4,50,0,0.51334304,0.0,1,23,-179.0,-207.15262,4.143698
2026-06-05 10:03:56,37,67,36.4,50,0,0.4829475,0.052125357,1,23,-147.0,-210.92812,2.757605
2026-06-05 10:04:00,33,67,36.4,50,0,0.15973063,0.114162564,1,23,-198.0,-204.16806,2.886979
2026-06-05 10:04:04,41,67,36.4,50,0,1.9104972,13.04796,1,23,-304.0,-199.17783,2.036979
2026-06-05 10:04:08,24,67,36.4,50,0,5.0405183,1.4375485,1,23,-225.0,-193.42793,5.326354
2026-06-05 10:04:12,33,67,36.4,50,0,1.2231789,0.664246,1,23,-170.0,-189.39577,4.442604
2026-06-05 10:04:16,37,67,36.4,50,0,0.42049462,0.032624584,1,23,-268.0,-186.689,3.878594
2026-06-05 10:04:20,24,67,36.4,50,0,1.3073336,0.063731,1,23,-269.0,-181.74109,5.119219
2026-06-05 10:04:24,25,66,36.4,50,0,0.5393931,0.012566506,1,23,-219.0,-177.99646,5.149687
2026-06-05 10:04:28,41,67,36.4,50,0,0.15937963,0.0,1,23,-266.0,-173.28607,1.969428
2026-06-05 10:04:32,35,67,36.4,50,0,0.72319984,0.15531808,1,23,-193.0,-170.34482,4.62974
2026-06-05 10:04:36,40,67,36.4,50,0,1.9078555,0.6819476,1,23,-168.0,-167.92711,4.434584
2026-06-05 10:04:40,53,67,36.4,50,0,7.9011245,5.79666,1,23,-545.0,-165.52739,1.381354
2026-06-05 10:04:44,47,68,36.4,50,0,47.02108,79.954926,1,23,-340.0,-164.83841,1.787136
2026-06-05 10:04:48,48,68,36.4,50,0,11.045225,8.689101,1,23,-260.0,-174.62354,2.078438
2026-06-05 10:04:52,48,68,36.4,50,0,2.2664995,12.05909,1,23,-409.0,-180.43718,1.6975
2026-06-05 10:04:56,77,68,36.4,50,0,33.26904,33.757687,1,23,-217.0,-230.43689,1.176042
2026-06-05 10:05:00,47,68,36.4,50,0,25.851515,48.260834,1,23,-380.0,-218.21478,2.005573
2026-06-05 10:05:04,53,69,35.8,50,0,14.378341,43.158497,1,23,-1172.0,-219.2936,1.273594
2026-06-05 10:05:08,49,70,35.8,50,0,24.650984,52.880024,1,23,-438.0,-214.66461,1.60224
2026-06-05 10:05:13,42,69,35.8,50,0,24.807896,39.136158,1,23,-337.0,-265.0489,1.492656
2026-06-05 10:05:17,44,70,35.8,50,0,27.11149,12.573364,1,23,-225.0,-261.52924,3.443593
2026-06-05 10:05:21,41,70,35.8,50,0,6.877122,218.17487,1,23,-143.0,-283.18954,1.900833
2026-06-05 10:05:25,41,69,35.8,50,0,0.4353205,0.062534906,1,23,-308.0,-279.9003,4.253177
2026-06-05 10:05:29,53,68,35.8,50,0,0.15985398,0.0,1,23,-108.0,-296.55627,4.065052
2026-06-05 10:05:33,42,68,35.8,50,0,1.3493702,0.56066406,1,23,-350.0,-262.72546,1.964011
2026-06-05 10:05:37,40,68,35.8,50,0,1.8552263,0.03271363,1,23,-173.0,-276.7093,3.944531
2026-06-05 10:05:41,46,69,35.8,50,0,12.079338,2.8136027,1,23,-222.0,-270.46814,1.653281
2026-06-05 10:05:45,38,69,35.8,50,0,0.6736585,0.0,1,23,-191.0,-275.5251,6.615416
2026-06-05 10:05:49,63,69,35.8,50,0,1.7891959,2.075709,1,23,-327.0,-267.15268,1.161041
2026-06-05 10:05:53,43,69,35.8,50,0,2.048719,0.6482919,1,23,-170.0,-278.14575,1.374062
2026-06-05 10:05:57,24,69,35.8,50,0,0.16772929,0.032721754,1,23,-191.0,-258.9775,4.923854
2026-06-05 10:06:01,24,68,35.8,50,0,0.5260642,0.111538164,1,23,-253.0,-266.06012,4.04
2026-06-05 10:06:05,44,68,35.8,49,0,1.4747496,0.0,1,23,-186.0,-267.31567,1.823698
2026-06-05 10:06:09,24,68,35.8,49,0,1.4167783,1.9969529,1,23,-188.0,-273.2729,4.760573
2026-06-05 10:06:13,28,68,35.8,49,0,0.74841624,0.15451173,1,23,-136.0,-242.2076,4.621875
2026-06-05 10:06:17,35,68,35.8,49,0,0.68801624,0.054857634,1,23,-205.0,-247.2985,5.360625
2026-06-05 10:06:21,24,69,35.8,49,0,1.2435138,0.11108853,1,23,-169.0,-220.05302,5.400729
2026-06-05 10:06:25,24,69,35.8,49,0,0.5263056,0.0,1,23,-198.0,-224.42503,6.906719
2026-06-05 10:06:29,24,69,35.8,49,0,0.46574146,0.0125354845,1,23,-121.0,-208.82587,4.715885
2026-06-05 10:06:33,41,69,35.8,49,0,0.66327083,1.5642861,1,23,-296.0,-212.57367,1.944635
2026-06-05 10:06:37,24,68,35.8,49,0,0.41052017,0.012616459,1,23,-143.0,-198.2545,4.431719
2026-06-05 10:06:41,26,68,35.8,49,0,0.43421552,0.07602995,1,23,-262.0,-201.47691,6.280833
2026-06-05 10:06:45,24,68,35.8,49,0,0.1446402,0.0,1,23,-127.0,-188.83391,5.741458
2026-06-05 10:06:49,24,68,35.8,49,0,0.8783998,0.094544955,1,23,-166.0,-191.58847,3.891198
2026-06-05 10:06:53,28,69,35.8,49,0,0.49081743,0.032608442,1,23,-236.0,-180.76854,6.192865
2026-06-05 10:06:57,86,69,35.8,49,0,0.7746816,0.074135676,1,23,-170.0,-183.14676,1.002239
2026-06-05 10:07:01,86,65,35.8,49,0,19.4415,26.063396,1,23,-456.0,-174.05093,0.900416
2026-06-05 10:07:06,82,67,35.5,49,0,21.457842,183.50879,1,23,-759.0,-169.99579,0.922292
2026-06-05 10:07:10,35,67,35.5,49,0,25.470745,270.199,1,23,-456.0,-162.37064,2.2175
2026-06-05 10:07:14,37,68,35.5,49,0,7.218546,9.297506,1,23,-301.0,-234.02327,1.766614
2026-06-05 10:07:18,54,69,35.5,49,0,1.2054139,2.2290573,1,23,-282.0,-239.49817,1.249219
2026-06-05 10:07:22,37,67,35.5,49,0,0.42767206,0.013144161,1,23,-377.0,-222.68292,1.582239
2026-06-05 10:07:26,35,67,35.5,49,0,0.40631413,0.013114742,1,23,-219.0,-221.33339,1.592032
2026-06-05 10:07:30,26,67,35.5,49,0,0.11837121,0.019405117,1,23,-204.0,-225.16528,4.124375
2026-06-05 10:07:34,40,65,35.5,49,0,8.10617,8.207285,1,23,-452.0,-226.90143,1.468959
2026-06-05 10:07:38,77,67,35.5,49,0,38.560734,3367.8328,1,23,-586.0,-235.80193,0.854792
2026-06-05 10:07:42,61,67,35.5,49,0,26.190205,1620.4679,1,23,-273.0,-218.93492,2.377239
2026-06-05 10:07:46,43,67,35.5,49,0,2.6363068,136.9552,1,23,-325.0,-223.07567,1.602448
2026-06-05 10:07:50,43,68,35.5,49,0,15.610557,33.911293,1,23,-489.0,-222.24693,2.228489
2026-06-05 10:07:54,47,68,35.5,49,0,5.4492526,476.2287,1,23,-674.0,-249.96794,1.528073
2026-06-05 10:07:58,31,68,35.5,49,0,3.071478,11.184255,1,23,-205.0,-262.44772,3.935416
2026-06-05 10:08:02,60,67,35.5,49,0,3.9243479,1.4712384,1,23,-361.0,-251.9747,1.149531
2026-06-05 10:08:06,61,66,35.8,49,0,5.645729,0.9620123,1,23,-242.0,-246.10408,1.383021
2026-06-05 10:08:10,78,66,35.8,49,0,5.9992995,95.88136,1,23,-165.0,-234.73836,2.307865
2026-06-05 10:08:14,49,66,35.8,49,0,20.844408,242.15501,1,23,-233.0,-234.39888,0.901614
2026-06-05 10:08:18,37,66,35.8,49,0,38.382618,57.653065,1,23,-469.0,-248.25615,2.49677
2026-06-05 10:08:22,41,66,35.8,49,0,15.280131,22.497368,1,23,-154.0,-248.13025,1.860156
2026-06-05 10:08:26,41,66,35.8,49,0,2.6067507,8.714203,1,23,-182.0,-257.8775,1.831407
2026-06-05 10:08:30,24,66,35.8,49,0,1.9584534,0.7234604,1,23,-171.0,-257.7613,6.844583
2026-06-05 10:08:34,63,67,35.8,49,0,25.099611,9.127614,1,23,-342.0,-238.30191,1.882864
2026-06-05 10:08:38,55,68,35.8,49,0,10.5251465,214.39557,1,23,-367.0,-237.99449,0.907292
2026-06-05 10:08:42,41,67,35.8,49,0,14.842341,85.98336,1,23,-187.0,-225.51756,2.122865
2026-06-05 10:08:46,24,67,35.8,49,0,3.7136543,0.07276919,1,23,-254.0,-225.65656,3.960937
2026-06-05 10:08:50,42,68,35.8,49,0,7.0833364,403.9819,1,23,-469.0,-253.0579,1.880209
2026-06-05 10:08:54,48,69,35.8,49,0,49.86253,1655.7617,1,23,-376.0,-253.37607,1.411562
2026-06-05 10:08:58,38,67,35.8,49,0,19.215025,3.319391,1,23,-232.0,-233.36958,4.601302
2026-06-05 10:09:02,24,68,35.8,49,0,13.73424,4.306302,1,23,-213.0,-233.64343,5.846666
2026-06-05 10:09:06,35,67,36.0,49,0,1.7001295,0.7334459,1,23,-187.0,-253.30013,4.48401
2026-06-05 10:09:10,26,68,36.0,49,0,24.494053,30.846182,1,23,-380.0,-249.59947,3.753906
2026-06-05 10:09:14,76,68,36.0,49,0,12.060572,20.264278,1,23,-466.0,-244.2258,1.05474
2026-06-05 10:09:18,74,70,36.0,49,0,11.375509,33.482285,1,23,-827.0,-242.93977,1.300469
2026-06-05 10:09:23,31,66,36.0,49,0,18.73066,139.68553,1,23,-383.0,-234.56218,1.709739
2026-06-05 10:09:27,33,67,36.0,49,0,34.900322,36.14861,1,23,-277.0,-233.46295,1.685886
2026-06-05 10:09:31,65,67,36.0,49,0,30.686617,9.343938,1,23,-684.0,-271.0352,1.911666
2026-06-05 10:09:35,49,66,36.0,49,0,19.947237,8.744761,1,23,-519.0,-270.11554,2.32224
2026-06-05 10:09:39,43,67,36.0,49,0,23.48763,51.084705,1,23,-204.0,-257.84155,1.788177
2026-06-05 10:09:43,52,67,36.0,49,0,26.345415,8.241878,1,23,-927.0,-257.04218,1.246615
2026-06-05 10:09:47,44,68,36.0,49,0,11.820819,2.2445421,1,23,-438.0,-284.51337,2.2225
2026-06-05 10:09:51,41,68,36.0,49,0,13.067753,309.14487,1,23,-280.0,-292.5442,1.900833
2026-06-05 10:09:55,42,68,36.0,49,0,7.7965064,20.318558,1,23,-320.0,-283.28925,2.356094
2026-06-05 10:09:59,41,67,36.0,49,0,1.4026593,0.82654554,1,23,-232.0,-282.4015,1.881354
2026-06-05 10:10:03,24,68,36.0,49,0,11.19858,3.2039592,1,23,-171.0,-282.9259,4.514427
2026-06-05 10:10:07,37,67,36.5,48,0,0.7918595,0.019772375,1,23,-363.0,-272.79053,4.233542
2026-06-05 10:10:11,27,67,36.5,48,0,0.4409188,0.0,1,23,-153.0,-273.5196,4.472239
2026-06-05 10:10:15,35,67,36.5,48,0,0.24311356,0.064524174,1,23,-228.0,-247.68016,4.970208
2026-06-05 10:10:19,29,67,36.5,48,0,1.5964484,0.17991221,1,23,-198.0,-248.0177,3.858281
2026-06-05 10:10:23,35,67,36.5,48,0,0.4714773,0.17795247,1,23,-137.0,-226.59552,4.309271
2026-06-05 10:10:27,41,67,36.5,48,0,0.59802365,0.07203357,1,23,-578.0,-226.52501,2.046407
2026-06-05 10:10:31,41,67,36.5,48,0,1.7138927,1.3321389,1,23,-332.0,-212.90314,1.966719
2026-06-05 10:10:35,24,67,36.5,48,0,6.6560445,2.9132013,1,23,-204.0,-213.20923,5.1175
2026-06-05 10:10:39,24,67,36.5,48,0,0.4267332,0.012550976,1,23,-206.0,-202.29878,6.282813
2026-06-05 10:10:43,29,67,36.5,48,0,0.7094397,0.0,1,23,-233.0,-205.62323,6.332083
2026-06-05 10:10:47,41,67,36.5,48,0,5.9165506,0.6327874,1,23,-298.0,-194.14098,1.857553
2026-06-05 10:10:51,35,67,36.5,48,0,32.172794,32.970367,1,23,-254.0,-195.19728,4.679635
2026-06-05 10:10:55,41,68,36.5,48,0,22.61536,88.02137,1,23,-377.0,-183.9384,1.600104
2026-06-05 10:10:59,36,67,36.5,48,0,3.1425838,27.433123,1,23,-272.0,-184.85533,3.69177
2026-06-05 10:11:03,44,68,36.5,48,0,6.4418774,2.4376566,1,23,-350.0,-197.13771,1.657291
2026-06-05 10:11:07,55,68,36.3,48,0,10.990573,22.704714,1,23,-332.0,-206.37845,1.580677
2026-06-05 10:11:11,31,68,36.3,48,0,3.1164722,1.1490538,1,23,-153.0,-193.67563,2.945052
2026-06-05 10:11:15,44,68,36.3,48,0,8.154528,25.006119,1,23,-361.0,-197.75076,1.69526
2026-06-05 10:11:19,41,68,36.3,48,0,44.70144,165.02306,1,23,-639.0,-215.7704,1.659635
2026-06-05 10:11:23,66,69,36.3,48,0,23.991089,39.978256,1,23,-339.0,-211.7443,1.608697
2026-06-05 10:11:27,75,69,36.3,48,0,9.747447,401.58316,1,23,-237.0,-216.13054,1.435417
2026-06-05 10:11:32,46,69,36.3,48,0,6.137106,33.312172,1,23,-338.0,-240.01855,1.301979
2026-06-05 10:11:36,47,69,36.3,48,0,12.195405,214.82704,1,23,-426.0,-243.72554,1.658542
2026-06-05 10:11:40,42,69,36.3,48,0,39.02771,503.96902,1,23,-603.0,-271.57385,1.859791
2026-06-05 10:11:44,41,69,36.3,48,0,33.408092,29.571215,1,23,-651.0,-274.10965,1.784375
2026-06-05 10:11:48,46,69,36.3,48,0,42.250195,2255.4385,1,23,-466.0,-287.8095,1.666771
2026-06-05 10:11:52,41,68,36.3,48,0,29.000168,40.58732,1,23,-402.0,-277.94455,1.616927
2026-06-05 10:11:56,42,71,36.3,48,0,40.09014,61.16346,1,23,-456.0,-289.09518,5.902604
2026-06-05 10:12:00,71,70,36.3,48,0,20.912016,15.829156,1,23,-311.0,-287.76953,1.222032
2026-06-05 10:12:04,56,67,36.3,48,0,2.4614227,1.9249805,1,23,-325.0,-296.2184,1.208697
2026-06-05 10:12:08,76,68,36.6,48,0,8.142794,0.7676111,1,23,-637.0,-295.54227,0.8825
2026-06-05 10:12:12,51,70,36.6,48,0,30.512186,37.373573,1,23,-677.0,-302.4733,1.801875
2026-06-05 10:12:16,45,68,36.6,48,0,25.542858,99.81026,1,23,-214.0,-290.57022,1.816042
2026-06-05 10:12:20,41,67,36.6,48,0,6.747996,3.7926285,1,23,-318.0,-295.7541,1.76625
2026-06-05 10:12:24,49,68,36.6,48,0,5.6724405,18.331432,1,23,-317.0,-299.37238,1.612448
2026-06-05 10:12:28,41,68,36.6,48,0,13.03465,160.25757,1,23,-247.0,-303.8144,1.922291
2026-06-05 10:12:32,35,68,36.6,48,0,0.50510186,0.032673094,1,23,-236.0,-273.4652,4.346458
2026-06-05 10:12:36,77,68,36.6,48,0,30.613289,40.905235,1,23,-393.0,-277.1297,1.390521
2026-06-05 10:12:40,47,67,36.6,48,0,6.927006,12.905302,1,23,-386.0,-280.62402,1.9575
2026-06-05 10:12:44,80,69,36.6,48,0,72.15333,372.66327,1,23,-693.0,-268.9181,2.935365
2026-06-05 10:12:48,42,67,36.6,48,0,42.024834,568.6873,1,23,-534.0,-265.21674,1.831979
2026-06-05 10:12:52,68,70,36.6,48,0,50.8378,263.52713,1,23,-469.0,-271.21494,1.119011
2026-06-05 10:12:56,38,70,36.6,48,0,20.009933,186.60191,1,23,-697.0,-268.07227,4.714271
2026-06-05 10:13:00,40,71,36.6,48,0,48.580727,520.5767,1,23,-612.0,-304.74792,4.020312
2026-06-05 10:13:04,24,71,36.6,48,0,1.2483816,0.22869635,1,23,-205.0,-302.47662,5.644011
2026-06-05 10:13:08,52,71,36.6,48,0,27.760242,320.81586,1,23,-866.0,-312.35208,1.39526
2026-06-05 10:13:12,35,71,36.6,48,0,0.55260205,18.633665,1,23,-589.0,-310.5943,3.90875
2026-06-05 10:13:16,76,70,36.6,48,0,4.232577,2.072778,1,23,-1055.0,-281.6621,1.19302
2026-06-05 10:13:20,50,71,36.6,48,0,24.325705,89.246666,1,23,-456.0,-280.23102,1.674375
2026-06-05 10:13:24,39,71,36.6,48,0,6.811687,1.3948815,1,23,-286.0,-240.71259,2.170885
2026-06-05 10:13:28,85,72,36.9,48,0,26.714767,221.84258,1,23,-560.0,-239.5142,0.940104
2026-06-05 10:13:32,27,72,36.9,48,0,10.59367,223.35086,1,23,-428.0,-303.27234,4.202344
2026-06-05 10:13:36,35,72,36.9,48,0,3.4885185,6.7309,1,23,-297.0,-284.63638,2.63224
2026-06-05 10:13:40,60,72,36.9,48,0,0.07291407,0.0,1,23,-220.0,-294.22882,1.610625
2026-06-05 10:13:44,76,72,36.9,48,0,2.879096,9.469616,1,23,-369.0,-250.12523,1.461302
2026-06-05 10:13:49,58,72,36.9,48,0,7.7181573,44.39767,1,23,-317.0,-258.6936,1.347344
2026-06-05 10:13:53,51,70,36.9,48,0,6.1739726,7.7688065,1,23,-291.0,-272.35144,1.255365
2026-06-05 10:13:57,28,71,36.9,48,0,6.71405,11.437995,1,23,-354.0,-284.55862,4.417292
2026-06-05 10:14:01,86,72,36.9,48,0,2.9534059,1.7534561,1,23,-323.0,-302.44797,1.151198
2026-06-05 10:14:05,35,71,36.9,48,0,14.227309,12.330771,1,23,-388.0,-309.4331,3.659531
2026-06-05 10:14:09,37,72,37.1,47,0,27.480875,357.3249,1,23,-721.0,-268.80624,2.336615
2026-06-05 10:14:13,40,73,37.1,47,0,12.737687,149.23196,1,23,-352.0,-274.46365,3.551042
2026-06-05 10:14:17,72,73,37.1,47,0,5.4700074,5.5592475,1,23,-331.0,-287.99088,1.007083
2026-06-05 10:14:21,42,73,37.1,47,0,24.653774,292.5815,1,23,-305.0,-292.54694,1.436458
2026-06-05 10:14:25,51,72,37.1,47,0,13.1411705,144.75806,1,23,-525.0,-278.43564,1.884583
2026-06-05 10:14:29,37,72,37.1,47,0,25.921219,247.5124,1,23,-196.0,-282.18298,1.370573
2026-06-05 10:14:33,39,66,37.1,47,0,8.268715,6.5956836,1,23,-285.0,-307.59222,1.828542
2026-06-05 10:14:37,37,67,37.1,47,0,29.515242,40.01572,1,23,-769.0,-310.57468,1.610938
2026-06-05 10:14:41,31,66,37.1,47,0,13.12186,112.424995,1,23,-279.0,-292.3086,1.643281
2026-06-05 10:14:45,41,66,37.1,47,0,4.0499554,278.1856,1,23,-180.0,-294.78162,2.150833
2026-06-05 10:14:49,56,67,37.1,47,0,3.7016668,0.512307,1,23,-162.0,-282.73038,1.087136
2026-06-05 10:14:53,74,67,37.1,47,0,7.2020273,14.153152,1,23,-189.0,-270.30255,1.141562
2026-06-05 10:14:57,54,68,37.1,47,0,5.498798,0.748294,1,23,-413.0,-264.3172,1.493437
2026-06-05 10:15:01,68,68,37.1,47,0,23.481049,770.8922,1,23,-345.0,-261.32217,1.03901
2026-06-05 10:15:05,41,68,37.1,47,0,11.214593,987.5619,1,23,-325.0,-256.4506,1.955469
2026-06-05 10:15:09,46,66,37.3,47,0,26.630228,32.63644,1,23,-279.0,-290.42343,1.670208
2026-06-05 10:15:13,41,67,37.3,47,0,50.555607,1049.9462,1,23,-536.0,-286.18604,1.796927
2026-06-05 10:15:17,24,67,37.3,47,0,20.695202,88.236725,1,23,-259.0,-277.0195,4.934427
2026-06-05 10:15:21,48,63,37.3,47,0,4.642959,0.64009166,1,23,-182.0,-273.49048,3.156042
2026-06-05 10:15:25,58,63,37.3,47,0,0.28096223,1.9640621,1,23,-334.0,-274.3944,1.253854
2026-06-05 10:15:29,47,64,37.3,47,0,4.8267803,5.8023725,1,23,-504.0,-244.55347,1.604896
2026-06-05 10:15:33,41,63,37.3,47,0,7.5119257,17.848326,1,23,-333.0,-245.52293,1.850729
2026-06-05 10:15:37,65,65,37.3,47,0,22.37863,33.755074,1,23,-371.0,-245.57639,1.580937
2026-06-05 10:15:41,49,64,37.3,47,0,16.331512,274.80237,1,23,-430.0,-246.32834,1.664323
2026-06-05 10:15:45,49,64,37.3,47,0,14.373514,516.7492,1,23,-345.0,-245.2367,1.682813
2026-06-05 10:15:49,44,65,37.3,47,0,6.555536,680.1369,1,23,-385.0,-246.36513,1.967084
2026-06-05 10:15:53,24,64,37.3,47,0,9.09083,259.5378,1,23,-262.0,-254.80339,4.534375
2026-06-05 10:15:57,41,64,37.3,47,0,33.274326,106.72192,1,23,-413.0,-255.95544,1.903386
2026-06-05 10:16:01,41,64,37.3,47,0,22.271244,14.813661,1,23,-349.0,-246.29382,2.374062
2026-06-05 10:16:05,35,64,37.3,47,0,0.7542201,0.35870263,1,23,-351.0,-241.93884,3.837292
2026-06-05 10:16:09,35,63,37.5,47,0,0.07244529,0.0,1,23,-249.0,-231.14937,3.917448
2026-06-05 10:16:13,47,65,37.5,47,0,23.818897,7.3617783,1,23,-296.0,-214.2362,1.698958
2026-06-05 10:16:18,68,63,37.5,47,0,8.076587,48.7966,1,23,-281.0,-209.78506,1.473593
2026-06-05 10:16:22,41,63,37.5,47,0,3.7657022,26.953608,1,23,-247.0,-206.64769,3.001406
2026-06-05 10:16:26,41,64,37.5,47,0,9.788134,41.32711,1,23,-152.0,-207.74359,1.808177
2026-06-05 10:16:30,47,64,37.5,47,0,1.5129092,0.58719665,1,23,-282.0,-205.42827,2.002552
2026-06-05 10:16:34,41,63,37.5,47,0,28.12636,4.7807326,1,23,-360.0,-200.95198,1.650156
2026-06-05 10:16:38,35,64,37.5,47,0,33.41976,156.0525,1,23,-198.0,-197.36404,2.275365
2026-06-05 10:16:42,24,64,37.5,47,0,2.3145092,0.62197876,1,23,-221.0,-193.15677,5.690573
